id,crew_name_directing,title,release_year,return,budget,revenue
14444,norton virgien,the rugrats movie,1998,3.350,30000000,100491683
9487,john lasseter,a bug's life,1998,3.027,120000000,363258859
9466,woody allen,celebrity,1998,0.000,0,0
666,walter salles,central station,1998,1.930,2900000,5596708
2042,predrag antonijević,savior,1998,0.000,10000000,0
10162,kirk jones,waking ned,1998,0.000,0,0
309,thomas vinterberg,the celebration,1998,0.000,1300000,0
692,john waters,pink flamingos,1972,500.000,12000,6000000
24018,edward d. wood jr.,glen or glenda,1953,0.000,0,0
1678,ishirô honda,godzilla,1954,0.000,1000000,0
39256,koji hashimoto,godzilla 1985,1984,2.050,2000000,4100000
1680,ishirô honda,king kong vs. godzilla,1962,0.000,0,0
244,merian c. cooper,king kong,1933,14.881,672000,10000000
10730,john guillermin,king kong,1976,3.940,23000000,90614445
31947,john guillermin,king kong lives,1986,0.471,10000000,4711220
8130,susan seidelman,desperately seeking susan,1985,5.480,5000000,27400000
11532,john boorman,the emerald forest,1985,24467000.000,0,24467000
9749,michael ritchie,fletch,1985,7.452,8000000,59612888
14628,michael ritchie,fletch lives,1989,4.369,8045760,35150960
9626,richard fleischer,red sonja,1985,0.388,17900000,6948633
13698,ron howard,gung ho,1986,36611610.000,0,36611610
10466,richard benjamin,the money pit,1986,5.500,10000000,54999651
707,john glen,a view to a kill,1985,5.081,30000000,152427960
11954,tobe hooper,lifeforce,1985,0.000,25000000,0
9336,hugh wilson,police academy,1984,32.489,4500000,146198896
10157,jerry paris,police academy 2: their first assignment,1985,55600000.000,0,55600000
12118,jerry paris,police academy 3: back in training,1986,43579163.000,0,43579163
10587,jim drake,police academy 4: citizens on patrol,1987,28061343.000,0,28061343
11825,alan myerson,police academy 5: assignment miami beach,1988,19510371.000,0,19510371
11895,peter bonerz,police academy 6: city under siege,1989,11567217.000,0,11567217
9447,george miller,babe: pig in the city,1998,0.768,90000000,69131860
12257,dean parisot,home fries,1998,0.696,15000000,10443316
37536,neil abramson,ringmaster,1998,2.642,3500000,9247881
10029,peter berg,very bad things,1998,0.330,30000000,9898412
27104,ferzan ozpetek,steam: the turkish bath,1997,0.000,0,0
11252,gus van sant,psycho,1998,0.619,60000000,37141130
8545,mark herman,little voice,1998,0.000,0,0
10223,sam raimi,a simple plan,1998,0.000,0,0
9745,troy miller,jack frost,1998,0.000,27000000,0
200,jonathan frakes,star trek: insurrection,1998,1.686,70000000,118000000
9837,brenda chapman,the prince of egypt,1998,3.123,70000000,218613188
11545,wes anderson,rushmore,1998,1.900,9000000,17096053
1934,john madden,shakespeare in love,1998,11.573,25000000,289317794
110643,glenn a. jordan,mass appeal,1984,0.000,0,0
11881,george seaton,miracle on 34th street,1947,0.000,0,0
13764,jeannot szwarc,santa claus: the movie,1985,0.474,50000000,23717291
24951,john d. hancock,prancer,1989,0.000,0,0
8879,clint eastwood,pale rider,1985,41410568.000,0,41410568
1369,george p. cosmatos,rambo: first blood part ii,1985,6.827,44000000,300400432
1368,ted kotcheff,first blood,1982,8.348,15000000,125212904
1370,peter macdonald,rambo iii,1988,3.000,63000000,189015611
10303,lewis teague,the jewel of the nile,1985,3.871,25000000,96773200
9326,robert zemeckis,romancing the stone,1984,8.657,10000000,86572238
10328,ron howard,cocoon,1985,85313124.000,0,85313124
11285,daniel petrie,cocoon: the return,1988,1.430,17500000,25024919
1367,sylvester stallone,rocky ii,1979,28.597,7000000,200182160
1371,sylvester stallone,rocky iii,1982,15.882,17000000,270000000
1374,sylvester stallone,rocky iv,1985,9.693,31000000,300473716
1375,john g. avildsen,rocky v,1990,2.856,42000000,119946358
15196,jonathan lynn,clue,1985,0.976,15000000,14643997
11904,barry levinson,young sherlock holmes,1985,0.000,18000000,0
215875,jack fisk,violets are blue,1986,0.000,0,0
15596,alan metter,back to school,1986,91258000.000,0,91258000
13818,mike nichols,heartburn,1986,0.000,0,0
29968,garry marshall,nothing in common,1986,0.000,0,0
44326,robert m. young,extremities,1986,13418091.000,0,13418091
1885,john g. avildsen,the karate kid,1984,11.352,8000000,90815558
8856,john g. avildsen,"the karate kid, part ii",1986,1018619.283,113,115103979
10495,john g. avildsen,"the karate kid, part iii",1989,38956288.000,0,38956288
5825,jeremiah s. chechik,national lampoon's christmas vacation,1989,2.641,27000000,71320000
9489,nora ephron,you've got mail,1998,3.859,65000000,250821495
16885,john boorman,the general,1998,1214198.000,0,1214198
76857,paul greengrass,the theory of flight,1999,0.000,0,0
8741,terrence malick,the thin red line,1998,1.887,52000000,98126565
9276,robert rodriguez,the faculty,1998,2.686,15000000,40283321
9822,ron underwood,mighty joe young,1998,0.000,90000000,0
39314,ernest b. schoedsack,mighty joe young,1949,0.000,94,0
10312,tom shadyac,patch adams,1998,4.046,50000000,202292902
9441,chris columbus,stepmom,1998,0.000,0,0
9422,steven zaillian,a civil action,1998,0.810,70000000,56702901
125582,maya angelou,down in the delta,1998,0.000,0,0
24525,anthony drazan,hurlyburly,1998,0.000,0,0
10368,franco zeffirelli,tea with mussolini,1999,1.750,12000000,21001563
11365,brian gilbert,wilde,1997,0.000,0,0
140897,j.s. cardone,outside ozona,1998,0.000,0,0
31662,paul schrader,affliction,1997,1.055,6000000,6330054
36136,larry clark,another day in paradise,1998,0.000,0,0
1363,stephen frears,the hi-lo country,1998,0.000,0,0
46992,anand tucker,hilary and jackie,1998,0.000,0,0
825,willard carroll,playing by heart,1998,0.199,20000000,3970078
22913,shane meadows,24 7: twenty four seven,1997,0.000,0,0
15556,irwin winkler,at first sight,1999,0.000,0,0
28902,neil jordan,in dreams,1999,0.000,0,0
14709,brian robbins,varsity blues,1999,0.000,0,0
9423,john bruno,virus,1999,0.187,75000000,14010690
14443,rod amateau,the garbage pail kids movie,1987,0.000,0,0
10658,willard huyck,howard the duck,1986,1.026,37000000,37962774
6917,tibor takács,the gate,1987,0.000,2500000,0
40729,tibor takács,the gate ii: trespassers,1990,0.000,0,0
24086,nick castle,the boy who could fly,1986,7177431.000,0,7177431
11815,kurt neumann,the fly,1958,4.286,700000,3000000
9426,david cronenberg,the fly,1986,4.042,15000000,60629159
10344,chris walas,the fly ii,1989,38903179.000,0,38903179
15698,peter hyams,running scared,1986,0.000,0,0
2620,mark l. lester,armed and dangerous,1986,1.329,12000000,15945534
30497,tobe hooper,the texas chain saw massacre,1974,363.047,85000,30859000
16337,tobe hooper,the texas chainsaw massacre 2,1986,1.708,4700000,8025872
25018,jeff burr,leatherface: texas chainsaw massacre iii,1990,5765562.000,0,5765562
16780,kim henkel,texas chainsaw massacre: the next generation,1994,0.310,600000,185898
12151,jim abrahams,ruthless people,1986,71624879.000,0,71624879
25438,charles martin smith,trick or treat,1986,6797218.000,0,6797218
33278,wes craven,deadly friend,1986,8988731.000,0,8988731
274253,glen pitre,belizaire the cajun,1986,1.000,0,1
192,jean-jacques annaud,the name of the rose,1986,3.860,20000000,77200000
10945,penny marshall,jumpin' jack flash,1986,0.000,0,0
10013,francis ford coppola,peggy sue got married,1986,2.299,18000000,41382841
9671,peter faiman,crocodile dundee,1986,65.641,5000000,328203506
9396,john cornell,crocodile dundee ii,1988,239606210.000,0,239606210
11038,jeff kanew,tough guys,1986,0.000,0,0
12278,steve miner,soul man,1986,0.000,0,0
11873,martin scorsese,the color of money,1986,3.789,13800000,52293982
18588,john frankenheimer,52 pick-up,1986,5186646.000,0,5186646
10015,clint eastwood,heartbreak ridge,1986,2.848,15000000,42724017
12715,j. lee thompson,firewalker,1986,11949484.000,0,11949484
8388,john landis,¡three amigos!,1986,0.000,25000000,0
45712,sidney lumet,gloria,1999,0.000,30000000,0
6187,anne fontaine,dry cleaning,1997,0.000,0,0
8129,ken loach,my name is joe,1998,0.000,0,0
1618,brian gibson,still crazy,1998,0.000,0,0
10722,álex de la iglesia,the day of the beast,1995,4367497.000,0,4367497
10314,robert iscove,she's all that,1999,10.317,10000000,103166989
125548,nancy savoca,the 24 hour woman,1999,0.000,0,0
47139,joe carnahan,"blood, guts, bullets and octane",1998,1.873,7300,13674
11167,michael powell,peeping tom,1960,0.560,150000,83957
170187,daphna kastner,spanish fly,1998,0.000,0,0
2112,brian helgeland,payback,1999,1.796,90000000,161626121
16172,mark tarlov,simply irresistible,1999,0.733,6000000,4398989
111794,myles berkowitz,20 dates,1998,0.000,0,0
9524,joseph vilsmaier,comedian harmonists,1997,0.000,0,0
20595,james moll,the last days,1998,0.000,0,0
16306,rené laloux,fantastic planet,1973,0.000,0,0
11622,hugh wilson,blast from the past,1999,1.150,35000000,40263020
10207,luis mandoki,message in a bottle,1999,1.486,80000000,118880016
9849,donald petrie,my favorite martian,1999,0.567,65000000,36850101
82865,julia sweeney,"god said, 'ha!'",1998,0.000,0,0
18892,darren stein,jawbreaker,1999,1.026,3000000,3076820
13466,joe johnston,october sky,1999,0.000,0,0
1542,mike judge,office space,1999,1.283,10000000,12827813
43978,samira makhmalbaf,the apple,1998,0.000,0,0
15256,risa bramon garcia,200 cigarettes,1999,1.142,6000000,6852450
8224,joel schumacher,8mm,1999,2.415,40000000,96618699
18417,garry marshall,the other sister,1999,0.000,35000000,0
12479,alan rudolph,breakfast of champions,1999,0.000,12000000,0
15031,eric meza,the breaks,1999,0.000,0,0
15209,michael davis,eight days a week,1997,9090.000,0,9090
26425,richard wenk,just the ticket,1999,0.000,12000000,0
1847,robert altman,the long goodbye,1973,0.000,0,0
42113,shôhei imamura,the ballad of narayama,1983,0.000,0,0
8913,mary lambert,pet sematary,1989,4.997,11500000,57469467
10906,mary lambert,pet sematary ii,1992,2.137,8000000,17092453
25748,david price,children of the corn ii: the final sacrifice,1993,7.757,900000,6980986
25749,james d.r. hickox,children of the corn iii: urban harvest,1995,0.000,0,0
8769,john carpenter,christine,1983,21200000.000,0,21200000
14742,ron howard,night shift,1982,21095683.000,0,21095683
15856,william castle,house on haunted hill,1959,0.000,200000,0
10671,george seaton,airport,1970,10.049,10000000,100489151
27932,jack smight,airport 1975,1974,15.667,3000000,47000000
7227,jerry jameson,airport '77,1977,5.000,6000000,30000000
10670,james goldstone,rollercoaster,1977,0.000,0,0
5919,john guillermin,the towering inferno,1974,8.286,14000000,116000000
33518,lewis teague,alligator,1980,0.000,1500000,0
40160,ronald neame,meteor,1979,0.000,0,0
2362,michael crichton,westworld,1973,0.000,0,0
10803,michael anderson,logan's run,1976,2.778,9000000,25000000
871,franklin j. schaffner,planet of the apes,1968,5.758,5800000,33395426
1685,ted post,beneath the planet of the apes,1970,6.333,3000000,18999718
1705,j. lee thompson,battle for the planet of the apes,1973,5.203,1700000,8844595
1688,j. lee thompson,conquest of the planet of the apes,1972,5.706,1700000,9700000
1687,don taylor,escape from the planet of the apes,1971,4.940,2500000,12348905
166680,corey allen,avalanche,1978,0.000,6500000,0
11123,mark robson,earthquake,1974,11.381,7000000,79666653
29723,david lowell rich,the concorde... airport '79,1979,0.930,14000000,13015688
31638,irwin allen,beyond the poseidon adventure,1979,0.000,0,0
9535,harold ramis,analyze this,1999,2.211,80000000,176885658
9455,james foley,the corruptor,1999,0.606,25000000,15156200
796,roger kumble,cruel intentions,1999,7.229,10500000,75902208
100,guy ritchie,"lock, stock and two smoking barrels",1998,2.887,1350000,3897569
47501,adam bernstein,six ways to sunday,1997,0.000,0,0
77936,benoît jacquot,the school of flesh,1998,0.000,0,0
84586,p.j. castellaneta,relax... it's just sex,1998,0.000,0,0
30943,ulu grosbard,the deep end of the ocean,1999,0.740,38000000,28121100
107946,stuart burkin,harvest,1999,0.000,0,0
7341,katt shea,the rage: carrie 2,1999,0.846,21000000,17762705
10350,christopher roberts,wing commander,1999,0.000,30000000,0
11772,robert wise,the haunting,1963,0.000,0,0
9540,david cronenberg,dead ringers,1988,0.618,13000000,8038508
31503,bob balaban,my boyfriend's back,1993,3335984.000,0,3335984
11773,wolf rilla,village of the damned,1960,0.000,200000,0
30202,anton leader,children of the damned,1964,0.000,0,0
22345,bob clark,baby geniuses,1999,3.038,12000000,36450736
53685,robert defranco,telling you,1998,0.000,0,0
1567,gaspar noé,i stand alone,1998,0.000,0,0
1641,bronwen hughes,forces of nature,1999,1.252,75000000,93888180
47288,richard rich,the king and i,1999,0.480,25000000,12000000
10212,antonia bird,ravenous,1999,0.000,12000000,0
10354,clint eastwood,true crime,1999,0.000,0,0
11526,katja von garnier,bandits,1997,0.000,0,0
8583,marshall herskovitz,dangerous beauty,1998,0.000,0,0
123728,barry j. hershey,the empty mirror,1996,0.000,0,0
16520,walter lang,the king and i,1956,4.681,4550000,21300000
16508,maurice joyce,doug's 1st movie,1999,0.000,0,0
11374,ron howard,edtv,1999,0.000,80000000,0
16379,scott silver,the mod squad,1999,0.265,50000000,13260050
125123,sam miller,among giants,1998,0.000,0,0
28029,tony goldwyn,a walk on the moon,1999,0.000,14000000,0
603,lana wachowski,the matrix,1999,7.357,63000000,463517383
4951,gil junger,10 things i hate about you,1999,3.342,16000000,53478166
65749,carlos saura,tango,1998,0.000,0,0
8970,sam weisman,the out-of-towners,1999,0.387,75000000,29000000
9840,erick zonca,the dreamlife of angels,1998,0.000,500000,0
186705,marion vernoux,"love, etc.",1996,0.000,0,0
30950,philip saville,metroland,1997,0.000,0,0
70687,hilary brougher,the sticky fingers of time,1997,0.000,250000,0
11660,christopher nolan,following,1998,8.080,6000,48482
9430,doug liman,go,1999,4.377,6500000,28451622
11355,raja gosnell,never been kissed,1999,3.383,25000000,84565230
18764,tsui hark,twin dragons,1992,0.836,10000000,8359717
9465,robert altman,cookie's fortune,1999,1.092,10000000,10920544
27455,dave meyers,foolish,1999,6033999.000,0,6033999
1414,julio médem,lovers of the arctic circle,1998,0.000,0,0
49981,roland joffé,goodbye lover,1998,0.000,20000000,0
6522,ted demme,life,1999,0.917,80000000,73345029
114719,george haas,friends & lovers,1999,94633.000,0,94633
10209,gillies mackinnon,hideous kinky,1998,0.000,12000000,0
25512,olivier ducastel,jeanne and the perfect guy,1998,13936.000,0,13936
143299,bradley battersby,the joyriders,1999,0.000,0,0
22826,roberto benigni,the monster,1994,0.000,0,0
1902,alejandro amenábar,open your eyes,1997,0.127,2900000,368234
445590,dariusz jabłoński,photographer,1998,0.000,0,0
6396,james merendino,slc punk,1998,299200.000,0,299200
39964,jeff pollack,lost & found,1999,100.000,1,100
12596,mike newell,pushing tin,1999,0.000,33000000,0
9451,alexander payne,election,1999,0.000,0,0
1946,david cronenberg,existenz,1999,0.190,15000000,2856712
89522,peter duncan,a little bit of soul,1998,0.000,0,0
42230,ho meng-hua,the mighty peking man,1977,0.000,0,0
139445,robert lepage,nô,1998,0.000,0,0
74140,jennifer baichwal,let it come down: the life of paul bowles,1999,0.000,0,0
1844,jon amiel,entrapment,1999,3.218,66000000,212404396
6552,rodman flender,idle hands,1999,0.166,25000000,4152230
24584,simon shore,get real,1998,0.000,0,0
213985,scott reynolds,heaven,1999,0.000,0,0
25471,wu tian-ming,the king of masks,1997,1.000,0,1
4154,tony bui,three seasons,1999,0.000,0,0
28519,david mamet,the winslow boy,1999,0.000,0,0
3309,michael curtiz,mildred pierce,1945,3.880,1453000,5638000
18462,thom eberhardt,night of the comet,1984,4.806,3000000,14418922
28941,jim wynorski,chopping mall,1986,0.000,800000,0
18252,jonathan r. betuel,my science project,1985,4122748.000,0,4122748
8592,warren beatty,dick tracy,1990,2.207,47000000,103738726
564,stephen sommers,the mummy,1999,5.199,80000000,415885488
13852,rob sitch,the castle,1997,1.095,786675,861789
140519,linda kandel,mascara,1999,0.000,0,0
25232,paul quinn,this is my father,1999,0.000,0,0
33194,joan chen,xiu xiu: the sent-down girl,1998,0.000,0,0
10210,michael hoffman,a midsummer night's dream,1999,0.000,11000000,0
53862,david raynr,trippin',1999,9016377.000,0,9016377
17962,hirokazu koreeda,after life,1998,0.000,11791,0
9460,daniel lee,black mask,1996,0.000,0,0
4927,david moreton,edge of seventeen,1998,0.581,1500000,870751
122190,leslie woodhead,endurance,1999,0.000,0,0
1893,george lucas,star wars: episode i - the phantom menace,1999,8.038,115000000,924317558
31342,peter chan,the love letter,1999,0.000,0,0
44297,bernardo bertolucci,besieged,1998,0.000,0,0
95627,amos poe,frogs for snakes,1998,0.000,0,0
8785,wojciech has,the saragossa manuscript,1965,0.000,0,0
15849,karl freund,the mummy,1932,0.000,196000,0
18990,terence fisher,the mummy,1959,0.000,0,0
29242,leslie goodwins,the mummy's curse,1944,0.000,0,0
29243,reginald le borg,the mummy's ghost,1944,0.000,0,0
31498,christy cabanne,the mummy's hand,1940,0.000,0,0
29239,harold young,the mummy's tomb,1942,0.000,0,0
15660,frank perry,mommie dearest,1981,0.000,0,0
